"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000145734",61.7962239354098,-1.43647376981632,0.247340939550197,2.36801809465867e-09,2.11547387105039e-08
"ENSG00000170004",168.744735849537,-1.04439056886181,0.177564094421742,2.36897803413215e-09,2.11547387105039e-08
"ENSG00000198026",153.005829452002,-1.53699414916718,0.264437593387567,2.37088352510811e-09,2.1158628855506e-08
"ENSG00000169951",73.5979087544567,-2.75662622325918,0.476815328444138,2.51416899188927e-09,2.2381856919138e-08
"ENSG00000130545",163.162918712064,-1.06125257954894,0.180591616059756,2.53439955343705e-09,2.25340837379409e-08
"ENSG00000125386",48.0954481760589,-2.08890208824996,0.363983030408264,2.72330072657179e-09,2.41391095806656e-08
"ENSG00000070669",37.0988522783616,-7.76949466249253,2.66450862663843,2.75356437794402e-09,2.43923441356948e-08
"ENSG00000152454",47.7118258772865,-2.28104186138417,0.40135512033579,2.84178038906201e-09,2.51119881525768e-08
"ENSG00000088808",37.3567793359354,-2.05558558706751,0.359202994936352,2.85884780306633e-09,2.52473092792269e-08
"ENSG00000173039",116.029508695278,-1.06042051608553,0.181612265084244,2.96143328632207e-09,2.61212206841949e-08
"ENSG00000198315",40.5116591794737,-1.99075342555257,0.34888803622677,2.99881191888398e-09,2.64185419659332e-08
"ENSG00000178498",49.6199210230835,-2.90770452836793,0.507566410800193,3.22097397593281e-09,2.83237143454813e-08
"ENSG00000139182",35.2155177016086,-2.21206583256141,0.391051874901001,3.36657770786153e-09,2.95588251796279e-08
"ENSG00000186432",99.3867959692783,-1.10788012578507,0.191012459457468,3.36759105901978e-09,2.95588251796279e-08
"ENSG00000197343",65.7052194003569,-1.42136897246005,0.247145119179565,3.55670133462408e-09,3.11807038440399e-08
"ENSG00000124575",47.5121781909309,-6.81511957104138,1.30380560882194,3.68650279058539e-09,3.22989699759444e-08
"ENSG00000133818",74.1884936083244,-1.32650824667763,0.230393400931425,3.76069477819306e-09,3.29289545815627e-08
"ENSG00000144597",166.094739197398,-1.02190623097011,0.176057912492245,3.7637457980769e-09,3.29356357223811e-08
"ENSG00000126214",49.253269789715,-1.49679129038906,0.261961757002762,4.12035615529553e-09,3.59469859730176e-08
"ENSG00000134324",41.1807049917985,-1.85656027764573,0.327320288061191,4.13121702899966e-09,3.59981048017252e-08
"ENSG00000134318",35.9167656137835,-1.77268682597322,0.312790923404736,4.20212514997602e-09,3.65938242794343e-08
"ENSG00000182872",218.682197091389,-1.05195233689539,0.181735571788628,4.23037771342109e-09,3.68175859641454e-08
"ENSG00000107819",71.2535141870604,-1.33423359504063,0.232836482613363,4.25960168932882e-09,3.70495264760654e-08
"ENSG00000147437",62.4751474812197,-2.10200299247181,0.370816065996582,4.2765710858817e-09,3.71746623075284e-08
"ENSG00000130707",94.5832052679013,-1.27762141645996,0.222758379038535,4.35614592700271e-09,3.7843524815452e-08
"ENSG00000169905",90.7412563866158,-1.55390081551589,0.271383297684634,4.37965773482026e-09,3.80248329871759e-08
"ENSG00000010322",67.7973759154637,-1.37950424679844,0.241529471291883,4.4276391781629e-09,3.83950999817199e-08
"ENSG00000170322",80.6322616679227,-1.51441442120453,0.26591486971593,4.50306837554028e-09,3.90256889018075e-08
"ENSG00000173621",20.3216793666532,-3.90691033591144,0.701302477494206,4.77692465706145e-09,4.13244173307689e-08
"ENSG00000124226",152.872030251271,-1.08862296794715,0.189967229888724,5.42151739360909e-09,4.68443834819945e-08
"ENSG00000261488",49.4102003349064,-3.07680607030622,0.548825469876553,5.61535819342875e-09,4.84320438552468e-08
"ENSG00000175265",36.5785477095354,-2.06542289615664,0.368612532733487,5.65119807671607e-09,4.87119738409148e-08
"ENSG00000250506",70.4415120596608,-2.32038699768791,0.412229508162928,5.68315787739647e-09,4.89581434141964e-08
"ENSG00000250067",51.4659712230088,-2.81320421070704,0.501638272655279,5.73754053225041e-09,4.9397066962766e-08
"ENSG00000141664",28.0613704959325,-2.18758754566273,0.392285299453634,5.97273538639684e-09,5.1329866201303e-08
"ENSG00000140367",50.5950540717615,-1.4389789307378,0.254236758783708,6.11365374544769e-09,5.24469878818352e-08
"ENSG00000105700",85.3241195105295,-1.16440002889545,0.204864771825993,6.15349484285122e-09,5.27573307104487e-08
"ENSG00000261644",70.2611023819099,-7.5247066347174,2.63191212477638,6.69342739420835e-09,5.72841185134537e-08
"ENSG00000123684",29.3345733687569,-2.12436899771454,0.382244525283793,6.7671038751944e-09,5.78458790281612e-08
"ENSG00000164758",40.0049597431778,-1.73533265427813,0.310753717712748,6.79063330649961e-09,5.8012561689651e-08
"ENSG00000117020",13.9025871013707,-7.7338274974347,2.67173243289874,6.79491040895057e-09,5.80146710182939e-08
"ENSG00000125505",118.779378590932,-1.16904910139634,0.206125586825455,7.03238454829774e-09,5.99355687227626e-08
"ENSG00000130254",106.418813381147,-1.37899860800613,0.244281365015409,7.16665361141085e-09,6.10437744001534e-08
"ENSG00000160447",15.8519920527159,-3.77463777718636,0.679345145163324,7.87814951138506e-09,6.69061723990489e-08
"ENSG00000120833",25.8566995788983,-3.85413122997812,0.683969352563009,7.9052984896446e-09,6.70576144716759e-08
"ENSG00000171224",16.5008712673295,-3.20215452731039,0.588148425808568,8.13330240285979e-09,6.89104697405337e-08
"ENSG00000173145",124.739947101838,-1.16176708069044,0.205125916641637,8.14494793253312e-09,6.89685444051849e-08
"ENSG00000133101",19.0096731118266,-5.99873542320267,1.0363106918006,8.36120323203283e-09,7.06749973723503e-08
"ENSG00000255150",23.1501792044243,-5.954077198977,1.0268838358834,8.46045155295004e-09,7.14719484182604e-08
"ENSG00000131149",43.5684201213737,-1.59712476489961,0.286095884012004,8.55476572066223e-09,7.21416828054673e-08
"ENSG00000278311",80.0578212137353,-1.22636835513884,0.218176828151277,8.77066391468866e-09,7.37894255125326e-08
"ENSG00000104980",108.379601334562,-1.26574876934219,0.225314570801449,8.91965469399994e-09,7.49990825468044e-08
"ENSG00000158201",33.0606218387046,-1.88581127673827,0.341248351417099,9.04790861010396e-09,7.5875052231568e-08
"ENSG00000163743",38.2740933741347,-2.1464835867641,0.387804912317567,9.05545951607043e-09,7.5875052231568e-08
"ENSG00000184697",98.7107100507272,-6.4478440341322,1.26580947549127,9.32150161918467e-09,7.80133812838159e-08
"ENSG00000184678",218.838082710208,-1.00830970034698,0.177943545333179,9.32992395203299e-09,7.80384981345235e-08
"ENSG00000136273",48.8315169926511,-1.48420517720836,0.266335211645511,9.3394068444356e-09,7.80389758144962e-08
"ENSG00000155256",67.3030002431916,-1.39144537383603,0.248958646936076,9.43400497329737e-09,7.87260878786178e-08
"ENSG00000152443",57.7950204801805,-1.74045742357522,0.313700168819968,9.7954032201948e-09,8.16945708891681e-08
"ENSG00000100485",45.3321410217816,-1.58009922108118,0.284834900074784,9.91495569272421e-09,8.25959416647946e-08
"ENSG00000146232",64.9875821790104,-1.71299749285898,0.309077717154027,9.9828388488018e-09,8.311334021313e-08
"ENSG00000287001",63.5629612499609,-7.4460002479581,2.62099262593972,1.02297468262264e-08,8.51197720020396e-08
