,log2FoldChange,AveExpr,t,P.Value,padj,B
16010,-0.270102877,1.063254085,-1.821364588,0.077059842,0.154011287,-6.011441299
10998,-0.205410119,-0.746516748,-1.82118995,0.077086951,0.154052148,-6.011739485
11355,0.599575893,0.017651552,1.821186312,0.077087515,0.154052148,-6.011745697
13299,-0.552867163,-1.518926879,-1.821080034,0.077104016,0.154077899,-6.011927149
1127,-0.564497421,1.369220997,-1.820837323,0.077141711,0.154145999,-6.012341505
27648,-0.325253869,0.686444853,-1.820786123,0.077149665,0.154154666,-6.012428907
20602,-0.845540179,2.497256536,-1.820742549,0.077156435,0.154160966,-6.012503291
17156,-0.205900397,0.303299428,-1.820532486,0.077189077,0.154218957,-6.012861858
15080,-0.20921369,0.942319853,-1.820502342,0.077193763,0.154221089,-6.01291331
24584,-0.356149008,-1.099416258,-1.820414577,0.077207405,0.154241115,-6.013063107
3267,-0.267853373,-0.934198121,-1.820315647,0.077222785,0.154264611,-6.013231956
32977,-0.301962599,-0.499803513,-1.820187518,0.077242709,0.15429718,-6.013450627
38623,0.937612302,-0.099588235,1.820070464,0.077260914,0.154326313,-6.013650386
583,-0.43559752,-0.459642157,-1.819981872,0.077274695,0.154336142,-6.013801568
30791,-0.281064683,-0.43485335,-1.819945549,0.077280346,0.154336142,-6.013863549
36703,-0.233259325,-0.509213235,-1.819941513,0.077280974,0.154336142,-6.013870436
39307,-0.254744048,-0.138575163,-1.819941231,0.077281018,0.154336142,-6.013870918
26604,0.249769643,-0.311100899,1.819922457,0.077283939,0.154336142,-6.013902954
37618,-0.230478968,-0.265914216,-1.81985807,0.077293957,0.154348917,-6.014012823
25641,0.183888492,-0.14415482,1.81979738,0.077303401,0.154360544,-6.01411638
1466,-0.272840675,0.30614134,-1.819660758,0.077324664,0.154389585,-6.01434949
5000,0.331650198,0.204602124,1.819640874,0.077327759,0.154389585,-6.014383417
12838,-0.256346925,0.892300245,-1.819634116,0.077328811,0.154389585,-6.014394947
9324,-0.315462103,0.780634395,-1.819471534,0.077354122,0.154432886,-6.014672329
34843,-0.435032341,0.699423203,-1.819391568,0.077366574,0.154450511,-6.014808752
20718,0.569431944,-0.38130719,1.819321865,0.077377429,0.154464853,-6.014927663
37764,-0.860296528,0.990841503,-1.819298901,0.077381006,0.154464853,-6.014966837
32579,-0.540336905,2.378819444,-1.819253355,0.0773881,0.15447178,-6.015044535
5637,-0.389693452,-0.912920343,-1.819219747,0.077393335,0.154474995,-6.015101865
18918,0.283960417,-0.485035539,1.819129949,0.077407324,0.154495682,-6.015255044
20327,-0.249916667,-0.346545752,-1.81899238,0.077428759,0.154531228,-6.0154897
35355,-0.241645734,-0.225774101,-1.818743941,0.077467482,0.154601272,-6.015913432
9246,-0.211699702,0.781710784,-1.818623748,0.077486222,0.154626624,-6.016118414
27014,0.187607044,-0.168546569,1.818615929,0.077487441,0.154626624,-6.016131747
30265,-0.433115179,-2.394707516,-1.818415361,0.077518722,0.154681803,-6.016473778
16918,0.292076687,0.583670343,1.818354764,0.077528174,0.154689171,-6.016577107
42067,-0.442508234,-0.205397467,-1.81834516,0.077529673,0.154689171,-6.016593483
25427,0.20896756,-0.571287173,1.818103001,0.077567458,0.154757318,-6.017006384
5671,-0.213800496,-0.618023693,-1.817983529,0.077586106,0.154787278,-6.017210076
41847,-0.307840675,0.482333742,-1.817882345,0.077601902,0.154811546,-6.01738258
33382,-0.183392956,-0.911665441,-1.817840557,0.077608427,0.154817316,-6.01745382
40180,-0.526486409,0.12101634,-1.817797387,0.077615168,0.154823517,-6.017527414
33173,0.262661607,-0.385850082,1.817729908,0.077625705,0.15483729,-6.017642448
10833,-0.328196627,2.224232435,-1.817676805,0.077633999,0.154846587,-6.017732971
37565,-0.453126687,0.500495507,-1.817588862,0.077647735,0.154866738,-6.01788288
22763,-0.252818155,0.269586601,-1.81755652,0.077652787,0.154869567,-6.017938009
19444,-0.303891766,1.16059518,-1.817307789,0.077691651,0.154939827,-6.018361963
13322,-0.398326091,-0.750460376,-1.817210208,0.077706902,0.154962992,-6.018528273
21260,-0.27516875,-0.070851307,-1.81716546,0.077713897,0.154969691,-6.018604535
133,-0.296072817,-0.82107067,-1.81712507,0.077720211,0.154975031,-6.01867337
23961,-0.375090278,0.345439951,-1.817035323,0.077734242,0.154994514,-6.018826316
22927,-0.245603472,-0.025506536,-1.817016057,0.077737254,0.154994514,-6.018859148
3100,-0.453371131,0.773757353,-1.816954603,0.077746864,0.155006423,-6.018963873
22825,0.618954067,-0.831199755,1.816674291,0.077790708,0.155086583,-6.01944152
26332,-0.391488988,-1.890627042,-1.816361627,0.077839638,0.155176873,-6.019974224
20090,-0.293155655,-0.533803513,-1.816278619,0.077852632,0.155192062,-6.020115635
16311,-0.369606448,0.292218137,-1.816266442,0.077854539,0.155192062,-6.02013638
16777,0.250555159,-0.46482884,1.816072249,0.077884946,0.155240227,-6.020467184
39107,-0.342816667,-0.451016748,-1.816065614,0.077885986,0.155240227,-6.020478487
8180,-0.248874901,-0.129445261,-1.816025916,0.077892203,0.15524536,-6.020546107
2487,-0.233005952,-0.512388072,-1.815935897,0.077906303,0.155266202,-6.020699441
31672,-0.496440774,-1.010438317,-1.815842836,0.077920882,0.155283078,-6.020857947
30631,-0.458125694,-0.214743464,-1.815835338,0.077922057,0.155283078,-6.020870718
2416,-0.246157837,-0.105454248,-1.815798841,0.077927775,0.155287213,-6.020932881
12153,-0.283836806,-1.484287173,-1.815722332,0.077939764,0.155303843,-6.021063189
37261,0.192953671,-0.194374183,1.815673044,0.077947488,0.155311973,-6.021147131
28938,-0.256933433,0.418271242,-1.815348627,0.077998344,0.15540604,-6.021699604
12547,-0.973120139,2.624777778,-1.815253013,0.078013338,0.155428649,-6.021862416
5690,-0.247884722,-0.269546569,-1.815152057,0.078029172,0.15545293,-6.022034318
2618,-0.795865575,-0.116955882,-1.815042631,0.078046338,0.155472831,-6.022220632
18068,0.199553075,-0.375126225,1.815030286,0.078048275,0.155472831,-6.02224165
16402,0.279481349,0.689868056,1.815001309,0.078052821,0.155472831,-6.022290986
39427,-0.200560714,-0.283579657,-1.814995381,0.078053751,0.155472831,-6.022301078
33161,0.221862996,-0.178684232,1.814800754,0.078084293,0.15551819,-6.02263243
34480,-0.500539583,-1.93114134,-1.814787375,0.078086393,0.15551819,-6.022655206
21932,0.279366171,0.09653799,1.814780518,0.07808747,0.15551819,-6.02266688
9525,-0.212535714,0.798172794,-1.814677236,0.078103682,0.155543211,-6.022842704
22112,0.217621131,0.759134395,1.814639707,0.078109574,0.155546321,-6.02290659
18271,-0.18193125,-0.33207884,-1.814620798,0.078112542,0.155546321,-6.022938778
27527,0.397353472,-0.615237337,1.814466965,0.078136697,0.155587152,-6.023200636
29902,-0.185709127,0.02957598,-1.814323903,0.078159166,0.155624623,-6.023444142
35495,-0.332593056,0.007288807,-1.814236145,0.078172953,0.155643965,-6.023593508
12649,0.585460615,0.02885049,1.814215578,0.078176184,0.155643965,-6.023628512
22941,-0.286197321,0.349047794,-1.814153913,0.078185872,0.155655984,-6.023733463
29903,-0.337590377,0.299410948,-1.81410288,0.078193891,0.155664678,-6.023820315
1449,-0.338085516,-1.135186683,-1.813985475,0.078212342,0.155694137,-6.02402012
2509,-0.27927371,0.633516748,-1.81375178,0.078249079,0.155759994,-6.024417796
35909,-0.994062103,1.021199755,-1.813551287,0.078280609,0.155815479,-6.024758942
1614,-0.408051389,0.586037173,-1.813498147,0.078288967,0.15582484,-6.024849354
21290,-0.414426488,-1.574273284,-1.813411105,0.07830266,0.155844816,-6.024997446
31797,-0.3288875,-0.932411765,-1.813342964,0.078313381,0.155858876,-6.025113374
43104,-0.890030159,2.923844771,-1.813203059,0.078335397,0.155895413,-6.025351386
16540,-0.373546627,-0.45089665,-1.813059258,0.078358031,0.155933177,-6.02559601
22109,-0.326264087,-0.991534314,-1.813028896,0.078362811,0.155935408,-6.025647657
11008,-0.176791766,0.108448529,-1.813005444,0.078366502,0.155935475,-6.025687548
39472,-0.323985615,-0.702610703,-1.812903506,0.078382552,0.155947656,-6.025860943
37044,-0.266999306,-0.518573529,-1.812897361,0.07838352,0.155947656,-6.025871396
26329,-0.232762798,0.405203023,-1.812896851,0.0783836,0.155947656,-6.025872264
7729,-0.323637996,0.014808824,-1.812824917,0.078394928,0.155961549,-6.025994617
17238,-0.203051389,-0.106294118,-1.812806036,0.078397901,0.155961549,-6.026026732
20165,-0.250531647,-0.821877451,-1.812647018,0.078422948,0.156004095,-6.026297191
9992,-0.271659226,0.371136846,-1.812335332,0.078472061,0.156094508,-6.026827251
32098,-0.249134722,0.000848448,-1.812094879,0.078509967,0.15615323,-6.02723612
39848,-0.323807837,-0.971305556,-1.812080101,0.078512297,0.15615323,-6.027261246
18312,-0.334138393,-0.478562092,-1.812078359,0.078512572,0.15615323,-6.027264208
6357,-0.213110417,0.172303513,-1.81192723,0.078536405,0.156193344,-6.027521165
28858,-0.343220536,0.326020425,-1.811889121,0.078542416,0.15619801,-6.027585957
11493,-0.327710218,-0.341691585,-1.811817085,0.078553779,0.15621332,-6.027708427
14657,-0.240444147,-0.089075163,-1.811778418,0.078559879,0.156218162,-6.027774164
5209,-0.304422024,0.464012255,-1.811634138,0.078582644,0.156256141,-6.028019443
26832,-0.222970536,-0.492680147,-1.811534108,0.078598431,0.15628024,-6.028189486
41174,-0.305307242,-0.044797386,-1.811494939,0.078604613,0.156285242,-6.028256068
31461,0.629693552,0.155630719,1.811418771,0.078616636,0.156301856,-6.02838554
28705,-1.03299752,1.640415441,-1.811380695,0.078622647,0.156306515,-6.02845026
35878,-0.338924504,-0.413843954,-1.811140161,0.078660628,0.15637473,-6.028859088
23091,0.193731052,-0.313316585,1.810995894,0.078683415,0.156412736,-6.029104272
26854,-0.743651587,0.906633578,-1.810940909,0.078692102,0.156416918,-6.029197716
40988,-0.445564187,0.974137255,-1.810933077,0.078693339,0.156416918,-6.029211025
35519,-0.249665675,0.167633987,-1.810912894,0.078696528,0.156416918,-6.029245324
10104,-0.262225298,1.020033905,-1.810812924,0.078712324,0.156441019,-6.02941521
36280,-0.286434226,-0.64056781,-1.810706244,0.078729183,0.156465613,-6.029596489
15323,-0.318624107,-0.77836969,-1.810688169,0.07873204,0.156465613,-6.029627201
28285,-0.341921131,-0.888787582,-1.810572141,0.078750381,0.156494766,-6.029824354
10020,-0.301077282,0.068698529,-1.810470248,0.07876649,0.156519482,-6.029997479
16845,-0.238778472,0.089756536,-1.810231495,0.078804248,0.156587212,-6.03040311
33505,-0.26482381,0.26340768,-1.810199685,0.07880928,0.156589911,-6.030457152
36989,-0.482999504,0.120190768,-1.810122501,0.078821491,0.156606872,-6.030588273
22992,-0.314583135,0.577315768,-1.810049682,0.078833012,0.156622462,-6.030711974
3795,-0.192824802,0.148873775,-1.809849374,0.078864712,0.156678139,-6.031052226
5635,-0.354843452,-1.041448121,-1.809791322,0.078873901,0.156689091,-6.03115083
7748,-0.508390079,0.591326797,-1.80975379,0.078879842,0.156693591,-6.031214578
12962,-0.310198512,0.695314951,-1.80970076,0.078888238,0.156700604,-6.031304649
26847,0.503744048,-0.775131536,1.809685049,0.078890725,0.156700604,-6.031331333
40215,-0.583108333,0.105727124,-1.809088045,0.078985295,0.156881137,-6.03234517
29666,-0.833179464,2.315451797,-1.809001666,0.078998986,0.156901019,-6.032491836
32932,-0.277153571,0.879776552,-1.808827985,0.07902652,0.156948392,-6.03278672
23797,-0.25337619,-0.861153595,-1.808674539,0.079050853,0.156989404,-6.033047228
8762,1.050364484,-1.130206699,1.808484984,0.079080921,0.1570418,-6.033369012
9677,0.25641369,-0.391779003,1.808401965,0.079094093,0.15706064,-6.033509935
24977,-0.307472718,0.287466503,-1.808231655,0.079121121,0.15710699,-6.033799016
28304,0.244418452,-0.116262663,1.808137557,0.079136057,0.157129328,-6.033958725
11412,-0.30902877,1.476718137,-1.80800023,0.079157859,0.157165297,-6.034191795
42652,-0.634910417,0.86629616,-1.807847759,0.079182072,0.157206048,-6.034450547
947,-0.226746925,0.202298203,-1.807744053,0.079198544,0.157231428,-6.034626534
19087,-0.201243849,0.245068219,-1.807695417,0.079206271,0.157239443,-6.034709066
33612,-0.25562371,-0.172735294,-1.807466776,0.0792426,0.157304238,-6.035097024
32163,-0.400511806,-0.654432598,-1.807088169,0.07930279,0.157416389,-6.035739356
9588,-0.246143254,-0.072164216,-1.806915558,0.079330244,0.157463552,-6.036032165
34951,-0.336986111,-0.058835376,-1.806802644,0.079348207,0.157490317,-6.036223695
36241,-0.33162252,0.350446078,-1.806784351,0.079351118,0.157490317,-6.036254722
35380,-0.334718056,-0.194745915,-1.806749264,0.079356701,0.157490982,-6.036314237
20259,-0.730942758,2.760821487,-1.806735802,0.079358843,0.157490982,-6.036337069
37834,0.215207143,-0.026575572,1.806643189,0.079373581,0.157512897,-6.036494152
18999,0.237960615,0.681331699,1.806607314,0.07937929,0.157516894,-6.036554997
4183,-0.251203571,-0.133300654,-1.806567604,0.079385611,0.157522102,-6.036622347
12135,-0.224169841,0.172580882,-1.806276073,0.079432025,0.157606863,-6.037116754
9942,-0.224903869,0.978658497,-1.806135553,0.079454405,0.157637417,-6.037355038
24599,-0.278265873,-1.069468954,-1.806132945,0.07945482,0.157637417,-6.037359459
5219,-0.304739087,0.024428922,-1.806054538,0.07946731,0.157654859,-6.03749241
17821,-0.424684028,0.613008578,-1.805859012,0.079498464,0.157709324,-6.037823932
13867,0.609649603,-0.017762255,1.805323126,0.079583902,0.157871469,-6.038732395
29558,0.356572321,-0.309285131,1.805210846,0.079601813,0.15789965,-6.038922709
32942,-0.55439623,-2.561668301,-1.805154604,0.079610786,0.157910101,-6.039018036
12276,-0.262037302,-1.449267157,-1.805036176,0.079629683,0.157940234,-6.039218755
2996,-0.717454266,-1.634688317,-1.80500957,0.079633929,0.157941306,-6.039263846
12387,-0.247118452,0.345288399,-1.804955887,0.079642497,0.157950514,-6.039354829
22121,-0.179362202,0.428244281,-1.804934045,0.079645983,0.157950514,-6.039391844
16894,-0.214484226,0.538566993,-1.804817102,0.079664651,0.157980183,-6.039590027
9842,-0.808316667,2.474390114,-1.804757972,0.079674091,0.157985014,-6.03969023
14125,-0.245948611,0.021877042,-1.804755414,0.079674499,0.157985014,-6.039694566
25485,-0.363471131,0.490076389,-1.804730694,0.079678446,0.15798549,-6.039736455
4118,-0.233617758,-0.993257353,-1.804640988,0.07969277,0.158006542,-6.039888467
27592,0.348086905,-0.152099265,1.804492673,0.079716458,0.158046155,-6.04013978
20713,-0.266038294,-0.031817402,-1.804407013,0.079730141,0.158065932,-6.040284919
36313,-0.490958929,0.333609886,-1.804226691,0.079758953,0.158115697,-6.040590431
18707,0.235361111,-0.916204657,1.804180164,0.079766388,0.158123083,-6.040669256
12212,-0.202551786,-0.630107843,-1.804093175,0.079780291,0.158143289,-6.040816625
565,-0.226384524,-0.569649101,-1.803943656,0.079804193,0.158180916,-6.041069915
23648,-0.187265774,-0.583042075,-1.803928003,0.079806696,0.158180916,-6.04109643
7767,-0.212317361,0.007975899,-1.803840138,0.079820745,0.158201406,-6.041245266
42123,-0.353271726,-0.649348856,-1.803785863,0.079829425,0.158211252,-6.041337201
1520,-0.39178631,-0.832658497,-1.803574612,0.079863215,0.15827086,-6.041695011
38030,-0.345935417,-0.438703023,-1.803070106,0.07994396,0.158423513,-6.042549383
33526,0.640263988,-1.625607026,1.802948133,0.079963492,0.158454853,-6.042755913
39546,-0.901284921,2.565734069,-1.802653512,0.080010687,0.158541004,-6.043254728
15177,-0.40392629,0.494678105,-1.802535226,0.080029642,0.158571192,-6.043454977
5546,-0.207212202,-0.124623366,-1.802437478,0.080045309,0.158594861,-6.043620448
26264,-0.506672421,1.547761846,-1.802369204,0.080056253,0.158609172,-6.04373602
24344,-0.660451389,-0.86722835,-1.802294375,0.08006825,0.158625567,-6.043862684
41527,-0.518608929,-0.413701797,-1.801968387,0.080120529,0.158721762,-6.044414437
3634,-0.277613194,0.431885212,-1.801910433,0.080129826,0.158730696,-6.044512517
23823,-0.3416875,-0.748819853,-1.801893849,0.080132487,0.158730696,-6.044540585
6091,0.256127183,0.196953023,1.801858543,0.080138152,0.15873454,-6.044600335
41005,-0.256468056,-0.127705882,-1.801799237,0.080147667,0.158746012,-6.0447007
21036,-0.208342758,-0.526125,-1.80160564,0.080178738,0.158800172,-6.045028308
36193,-0.355589881,0.450058415,-1.801575901,0.080183511,0.158802248,-6.045078631
37018,-0.255088194,-1.208170343,-1.801517824,0.080192835,0.158813334,-6.045176903
33590,-0.222552282,0.394805964,-1.801472239,0.080200153,0.158820448,-6.045254036
7211,0.259270734,0.446017565,1.801261474,0.080233998,0.158880089,-6.045610641
23437,-0.229934524,-0.037012255,-1.80121848,0.080240903,0.158886382,-6.04568338
29170,-0.236590873,0.056481618,-1.801138512,0.080253749,0.158904435,-6.045818672
29166,-0.196138393,0.035282271,-1.801036174,0.08027019,0.158929607,-6.0459918
31577,-0.307867262,-0.332681373,-1.800939119,0.080285785,0.158953101,-6.046155985
27544,0.290773313,-0.377842729,1.80072678,0.080319913,0.159013283,-6.046515165
1566,-0.234261806,0.180363562,-1.800478705,0.080359801,0.159084862,-6.04693475
24742,-0.36267877,0.494082516,-1.800443617,0.080365444,0.159088645,-6.046994092
18958,0.291803472,-1.076864379,1.800419549,0.080369315,0.159088919,-6.047034797
11961,0.326422123,0.227120915,1.80013414,0.080415231,0.159172416,-6.047517454
37351,-0.30821002,-0.605999592,-1.800067229,0.080425999,0.159185704,-6.0476306
20875,-0.242500794,-0.630142157,-1.800046011,0.080429414,0.159185704,-6.047666478
289,-0.280566567,0.384127451,-1.799945971,0.080445516,0.15921018,-6.047835634
26835,-0.26413502,-0.60395384,-1.799838534,0.080462811,0.159237016,-6.048017288
28026,-0.271381448,-0.33236683,-1.799720491,0.080481818,0.159267236,-6.048216867
32789,-0.250762202,-1.744519608,-1.799689707,0.080486775,0.159269189,-6.048268911
3045,-0.278217758,-0.220223448,-1.799667955,0.080490278,0.159269189,-6.048305687
18992,-0.207930258,-0.531395425,-1.799576387,0.080505025,0.159288373,-6.048460491
5437,-0.213282242,0.366736928,-1.799561351,0.080507447,0.159288373,-6.048485911
4575,-0.238334722,-0.806219771,-1.799394895,0.080534262,0.159332302,-6.048767302
34079,-0.29942371,-0.626658088,-1.799359539,0.080539959,0.159332302,-6.048827068
9271,-0.228042262,-0.45488031,-1.799353926,0.080540864,0.159332302,-6.048836556
98,-0.251035218,0.778184641,-1.799176443,0.080569466,0.159381487,-6.049136558
27314,-0.229192758,-0.362318627,-1.799052734,0.080589407,0.159413536,-6.049345652
13142,-0.211135714,-0.021685458,-1.798920123,0.080610788,0.159446281,-6.049569777
37523,-0.396397718,-0.838926062,-1.798880822,0.080617125,0.159446281,-6.049636198
2248,-0.332840377,0.542290441,-1.798880464,0.080617183,0.159446281,-6.049636802
5027,-0.250602381,0.80882884,-1.798850066,0.080622085,0.159447151,-6.049688176
8226,-0.205590476,-0.081511846,-1.798831344,0.080625104,0.159447151,-6.049719814
29939,-0.38057629,1.058470588,-1.798716294,0.08064366,0.159476449,-6.049914243
17167,0.197679464,0.640767565,1.798645063,0.080655151,0.159488138,-6.050034612
21653,0.246702679,-0.044172794,1.798633262,0.080657055,0.159488138,-6.050054554
14303,-1.333353968,2.189446895,-1.798528051,0.08067403,0.159514303,-6.050232339
2744,-0.232037302,0.174544118,-1.798472307,0.080683024,0.159524689,-6.05032653
13777,-0.167490873,0.285181781,-1.79832165,0.080707339,0.159565361,-6.050581085
32590,-0.210239187,0.573835784,-1.798290021,0.080712445,0.159568054,-6.050634525
24109,0.39122371,-0.391404412,1.798260782,0.080717164,0.159568684,-6.050683926
24411,-0.634265079,1.694732026,-1.798241664,0.080720251,0.159568684,-6.050716227
37383,-0.376636409,0.158480392,-1.798206876,0.080725867,0.159572385,-6.050775001
4921,-0.316541667,-0.140910131,-1.797992975,0.080760406,0.159633256,-6.051136367
