,log2FoldChange,AveExpr,t,P.Value,padj,B
19731,6.473539063,-0.586427083,24.73347769,2.30E-12,2.94E-10,18.76619352
7086,7.689894531,-1.056416667,24.70433181,2.34E-12,2.97E-10,18.7520806
26919,8.949171875,-2.800309896,24.66820921,2.38E-12,3.02E-10,18.73456135
14326,7.300328125,-0.606424479,24.65996975,2.39E-12,3.02E-10,18.7305609
13385,6.929875,-0.838447917,24.56797057,2.51E-12,3.16E-10,18.68578266
12558,6.356527344,-0.979255208,24.56201242,2.52E-12,3.16E-10,18.68287568
11634,7.977933594,-1.538638021,24.55292719,2.53E-12,3.16E-10,18.67844134
23340,7.239789063,-2.256213542,24.55222632,2.53E-12,3.16E-10,18.67809918
35000,5.025246094,-0.968898438,24.50573352,2.59E-12,3.23E-10,18.65537495
3525,7.410386719,-0.181382813,24.49893198,2.60E-12,3.23E-10,18.6520462
30494,6.281269531,-1.088356771,24.48037969,2.63E-12,3.25E-10,18.64296079
25125,7.579015625,-1.847934896,24.46927526,2.64E-12,3.26E-10,18.63751876
8929,7.476449219,-1.352463542,24.45084446,2.67E-12,3.29E-10,18.62847963
16103,8.387488281,-2.803533854,24.44315265,2.68E-12,3.29E-10,18.62470485
22429,5.894097656,-0.49390625,24.40091065,2.74E-12,3.35E-10,18.60394883
4385,6.794414063,-1.340039063,24.39721046,2.74E-12,3.35E-10,18.60212864
19725,5.884433594,-0.920815104,24.37150854,2.78E-12,3.39E-10,18.58947617
27800,6.02925,-1.216273438,24.34786213,2.82E-12,3.42E-10,18.57782135
37737,6.751277344,-1.533359375,24.33502587,2.83E-12,3.43E-10,18.57148889
4398,4.822796875,-0.039721354,24.3232846,2.85E-12,3.44E-10,18.5656931
32331,5.967820313,-1.1,24.30287864,2.88E-12,3.47E-10,18.55561214
21491,4.878597656,-0.35128125,24.26938668,2.93E-12,3.52E-10,18.5390443
19687,8.711035156,-1.290638021,24.20931789,3.03E-12,3.63E-10,18.50926024
5337,6.820917969,-0.964067708,24.18870897,3.06E-12,3.65E-10,18.49902116
11647,9.029722656,-2.843791667,24.18852847,3.06E-12,3.65E-10,18.49893143
25094,6.718015625,-1.780763021,24.17918748,3.08E-12,3.65E-10,18.49428706
34093,6.673777344,-1.766138021,24.16527149,3.10E-12,3.67E-10,18.48736399
16136,9.061910156,-3.378804688,24.12229885,3.17E-12,3.74E-10,18.46595519
31426,6.844195313,-1.4003125,24.07767248,3.25E-12,3.82E-10,18.44367391
35886,6.298867188,-1.234447917,24.07358253,3.25E-12,3.82E-10,18.44162938
29628,8.181886719,-1.152223958,24.07091174,3.26E-12,3.82E-10,18.44029404
22391,5.59934375,0.115057292,24.00700758,3.37E-12,3.94E-10,18.40829032
41291,5.363449219,-0.52365625,23.96177233,3.45E-12,4.02E-10,18.38557428
786,7.524652344,-0.767747396,23.89919911,3.57E-12,4.15E-10,18.35406665
30534,6.228195313,-1.014614583,23.84498549,3.68E-12,4.26E-10,18.32668836
21537,7.424074219,-3.43021875,23.82844288,3.71E-12,4.29E-10,18.31831937
42235,6.250535156,-1.172179688,23.79207474,3.78E-12,4.36E-10,18.29989611
41335,5.933433594,-1.418700521,23.73092215,3.91E-12,4.49E-10,18.26884162
38631,5.340785156,-0.133929688,23.71837431,3.94E-12,4.49E-10,18.26245776
5289,5.974984375,-0.749901042,23.7148028,3.94E-12,4.49E-10,18.26063997
10728,4.691261719,-0.247828125,23.71159663,3.95E-12,4.49E-10,18.25900786
17935,7.027527344,-1.919807292,23.71113965,3.95E-12,4.49E-10,18.25877521
31433,7.511710938,-2.021494792,23.68521739,4.01E-12,4.54E-10,18.24556937
34092,5.974628906,-0.8668125,23.66221708,4.06E-12,4.59E-10,18.23383765
21526,5.918621094,-1.244403646,23.65582891,4.07E-12,4.59E-10,18.23057684
42185,5.874132813,-1.239041667,23.59743468,4.20E-12,4.73E-10,18.200721
1691,7.314664063,-0.839052083,23.55302482,4.31E-12,4.80E-10,18.17795613
11596,6.934652344,-0.4175625,23.54937227,4.31E-12,4.80E-10,18.17608153
8938,7.381488281,-1.812757813,23.54907854,4.31E-12,4.80E-10,18.17593076
8935,6.036652344,-0.558114583,23.54852147,4.32E-12,4.80E-10,18.17564483
15199,6.072949219,-0.611820313,23.5428053,4.33E-12,4.81E-10,18.17271029
6196,5.931984375,-0.811757813,23.48577699,4.47E-12,4.94E-10,18.14338691
32294,4.580515625,-1.040856771,23.45934858,4.53E-12,4.99E-10,18.12976897
12534,7.72096875,-0.576132813,23.45853609,4.53E-12,4.99E-10,18.12935002
31389,5.624835938,-0.16771875,23.45241371,4.55E-12,5.00E-10,18.12619257
17026,5.904027344,-1.168440104,23.43272394,4.60E-12,5.03E-10,18.11603147
18795,5.840753906,-0.952953125,23.43067179,4.60E-12,5.03E-10,18.11497185
40399,6.956328125,-1.869231771,23.40005541,4.68E-12,5.10E-10,18.09915016
29589,8.391136719,-1.085848958,23.37926549,4.73E-12,5.12E-10,18.0883925
1731,7.631425781,-0.655875,23.37780805,4.74E-12,5.12E-10,18.08763793
14355,6.759101563,-2.191958333,23.37530902,4.74E-12,5.12E-10,18.08634395
39525,6.031980469,-1.422882813,23.37365465,4.75E-12,5.12E-10,18.08548724
4441,7.191773438,-1.1493125,23.35435118,4.80E-12,5.15E-10,18.07548572
30535,6.086984375,-1.103114583,23.35366006,4.80E-12,5.15E-10,18.07512746
1703,9.452175781,-2.067138021,23.34028667,4.84E-12,5.18E-10,18.06819244
41338,5.001980469,-1.902856771,23.3363026,4.85E-12,5.18E-10,18.06612551
25105,4.841621094,-0.924177083,23.31038722,4.92E-12,5.24E-10,18.05267047
16101,7.974183594,-2.687130208,23.30639217,4.93E-12,5.24E-10,18.05059469
27825,7.465648438,-1.640638021,23.29885957,4.95E-12,5.24E-10,18.04667971
15237,8.012179688,-3.240023438,23.28328655,4.99E-12,5.28E-10,18.03858106
18825,6.538648438,-1.055192708,23.27135412,5.02E-12,5.30E-10,18.03237133
33190,6.708839844,-0.961770833,23.24721159,5.09E-12,5.36E-10,18.01979583
42193,5.160816406,-0.903575521,23.20775736,5.20E-12,5.46E-10,17.99921138
35030,6.513203125,-0.628369792,23.17045896,5.31E-12,5.56E-10,17.97971359
38598,8.628722656,-2.843052083,23.15912286,5.34E-12,5.58E-10,17.97378028
14286,7.368046875,-0.492015625,23.15010837,5.37E-12,5.59E-10,17.96905964
8888,4.743425781,-0.506127604,23.11829531,5.46E-12,5.68E-10,17.95238267
30530,7.057832031,-1.094877604,23.1141324,5.48E-12,5.68E-10,17.9501984
3541,6.30128125,-0.852932292,23.11100907,5.49E-12,5.68E-10,17.94855928
33191,6.763695313,-1.214997396,23.09856157,5.52E-12,5.70E-10,17.94202427
21529,5.864523438,-0.507651042,23.03989064,5.71E-12,5.87E-10,17.91116563
9795,7.788921875,-1.892739583,23.0325714,5.73E-12,5.88E-10,17.9073095
14288,6.624703125,-0.97496875,23.01147945,5.80E-12,5.94E-10,17.89618913
29592,6.595835938,-0.716052083,22.93190504,6.06E-12,6.19E-10,17.85412651
18843,8.284347656,-2.859101563,22.917873,6.11E-12,6.23E-10,17.84669142
31429,5.742546875,0.011565104,22.90237314,6.16E-12,6.27E-10,17.83847237
834,7.500933594,-2.045864583,22.85781815,6.31E-12,6.41E-10,17.81480987
27799,6.026675781,-1.634986979,22.85011534,6.34E-12,6.42E-10,17.81071352
20591,8.421074219,-1.859416667,22.82786646,6.42E-12,6.48E-10,17.79887248
10690,9.285753906,-1.964690104,22.82465292,6.43E-12,6.48E-10,17.79716108
8885,5.597359375,-0.576635417,22.80463285,6.51E-12,6.53E-10,17.78649287
39530,5.102878906,-0.393364583,22.80387565,6.51E-12,6.53E-10,17.78608916
35031,6.276113281,-1.034575521,22.78714121,6.57E-12,6.57E-10,17.777163
36829,6.6235,-0.183713542,22.73832417,6.75E-12,6.74E-10,17.75107993
29640,7.037957031,-2.017190104,22.73142811,6.78E-12,6.75E-10,17.74739006
18796,9.311988281,-3.475273438,22.70779733,6.87E-12,6.82E-10,17.73473597
15185,6.444566406,-1.474229167,22.69843092,6.91E-12,6.84E-10,17.72971606
31387,6.83378125,-0.665565104,22.69321596,6.93E-12,6.85E-10,17.72692006
8028,5.829839844,-0.074372396,22.66268319,7.05E-12,6.95E-10,17.71053481
6236,6.286414063,-1.149231771,22.64501223,7.12E-12,7.00E-10,17.70103997
31397,5.47471875,-0.876976563,22.61641242,7.23E-12,7.10E-10,17.68565452
34990,6.362199219,-0.614919271,22.61387731,7.24E-12,7.10E-10,17.68428964
21487,6.815136719,-1.230377604,22.5800746,7.38E-12,7.22E-10,17.66607349
30492,5.456136719,-0.522846354,22.57109706,7.42E-12,7.24E-10,17.66123017
2588,9.266890625,-1.658708333,22.55335801,7.49E-12,7.29E-10,17.65165345
25130,7.751273438,-1.042476563,22.54144326,7.54E-12,7.33E-10,17.64521613
39487,8.373277344,-1.829536458,22.53315231,7.58E-12,7.34E-10,17.64073434
4431,7.007542969,-0.775007813,22.52054709,7.63E-12,7.38E-10,17.63391671
25988,7.498085938,-1.425747396,22.50068652,7.72E-12,7.43E-10,17.62316593
21528,7.868742188,-1.36415625,22.49957074,7.73E-12,7.43E-10,17.62256161
4401,7.257535156,-1.349247396,22.49699637,7.74E-12,7.43E-10,17.62116718
28691,4.767371094,0.037596354,22.45645125,7.92E-12,7.58E-10,17.59918094
40425,6.931800781,-0.600333333,22.45303149,7.93E-12,7.58E-10,17.59732441
15196,6.4664375,-1.033817708,22.41259778,8.12E-12,7.74E-10,17.57534851
7989,7.202316406,-0.576419271,22.40179811,8.17E-12,7.77E-10,17.56947102
26037,7.488933594,-0.981028646,22.39353098,8.21E-12,7.79E-10,17.56496958
28736,6.365289063,-2.378244792,22.28253462,8.74E-12,8.28E-10,17.50434416
32334,5.153476563,-1.446979167,22.25313378,8.89E-12,8.40E-10,17.48822676
43127,6.028371094,-0.85375,22.15919326,9.39E-12,8.84E-10,17.43656276
26894,7.771433594,-3.757283854,22.15407316,9.41E-12,8.84E-10,17.43373958
27831,5.923003906,-0.387028646,22.15387162,9.41E-12,8.84E-10,17.43362844
22389,5.728378906,-0.521223958,22.14180008,9.48E-12,8.88E-10,17.42696923
9794,5.807160156,-2.189080729,22.13418882,9.52E-12,8.90E-10,17.42276835
21539,5.989882813,-1.076591146,22.09592529,9.73E-12,9.08E-10,17.40162416
30488,7.973238281,-1.509734375,22.08235634,9.81E-12,9.13E-10,17.39411586
5299,5.806535156,-0.718015625,22.07283495,9.86E-12,9.16E-10,17.38884405
7129,4.980414063,0.351036458,22.05299175,9.98E-12,9.25E-10,17.37784879
17028,6.614402344,-0.437703125,22.04868591,1.00E-11,9.25E-10,17.37546139
825,7.883109375,-0.739273438,22.03929571,1.01E-11,9.26E-10,17.37025303
21493,8.198253906,-2.367377604,22.03600146,1.01E-11,9.26E-10,17.36842525
19737,7.455445313,-2.879242188,22.0356584,1.01E-11,9.26E-10,17.36823489
4427,5.109984375,0.192765625,22.01086041,1.02E-11,9.37E-10,17.3544655
29633,7.62009375,-2.286523438,21.98861611,1.04E-11,9.47E-10,17.34209881
7133,6.9195625,-1.169182292,21.98094822,1.04E-11,9.50E-10,17.3378325
24228,6.739425781,-1.075716146,21.97566382,1.04E-11,9.50E-10,17.33489133
17895,7.174984375,-1.923033854,21.9629659,1.05E-11,9.55E-10,17.32782063
43091,5.198765625,-0.437070313,21.94313192,1.06E-11,9.63E-10,17.31676684
4395,6.668765625,-1.663078125,21.94222516,1.06E-11,9.63E-10,17.31626121
34132,5.9489375,-0.676778646,21.90800742,1.09E-11,9.78E-10,17.29716303
34087,6.138265625,-1.194888021,21.90775351,1.09E-11,9.78E-10,17.29702119
16986,5.686910156,-1.041375,21.88655156,1.10E-11,9.86E-10,17.28517015
11628,5.001546875,-0.449489583,21.88576359,1.10E-11,9.86E-10,17.28472946
11645,5.681730469,-0.354554688,21.88257826,1.10E-11,9.86E-10,17.28294777
6186,6.733207031,-0.317765625,21.86354546,1.11E-11,9.95E-10,17.27229567
14332,4.42853125,-0.013276042,21.85245006,1.12E-11,1.00E-09,17.26608097
6188,6.451050781,-0.406192708,21.84900395,1.12E-11,1.00E-09,17.26415001
29593,7.185585938,-1.989085938,21.83942372,1.13E-11,1.00E-09,17.25878008
23300,7.059570313,-2.078622396,21.83391297,1.13E-11,1.00E-09,17.25568994
38638,8.661300781,-2.890942708,21.82372242,1.14E-11,1.01E-09,17.24997326
18831,6.478878906,-0.400588542,21.74550273,1.19E-11,1.05E-09,17.205991
7090,5.862789063,0.229583333,21.69357688,1.23E-11,1.08E-09,17.17669282
8936,5.673878906,0.15528125,21.67817481,1.24E-11,1.09E-09,17.16798698
4391,6.929855469,-0.703692708,21.66076629,1.25E-11,1.10E-09,17.15813845
799,6.946570313,-1.111039063,21.60284563,1.30E-11,1.14E-09,17.12530539
25092,9.551675781,-2.280658854,21.57786201,1.32E-11,1.15E-09,17.1111119
27792,9.405703125,-2.013382813,21.53293731,1.35E-11,1.18E-09,17.08554213
4445,6.5140625,-0.712317708,21.50938225,1.37E-11,1.19E-09,17.07211085
5329,5.923667969,-0.732893229,21.46704063,1.41E-11,1.22E-09,17.0479249
20641,6.043554688,-1.000302083,21.45026483,1.42E-11,1.23E-09,17.03832729
1705,7.806804688,-1.281348958,21.44526882,1.42E-11,1.23E-09,17.03546736
33234,6.1125,-0.764210938,21.39847782,1.46E-11,1.26E-09,17.0086451
10717,7.245953125,-1.427369792,21.38400728,1.48E-11,1.27E-09,17.00033649
16097,8.941941406,-1.353575521,21.37188981,1.49E-11,1.28E-09,16.99337401
19736,5.486125,-0.807307292,21.36369746,1.50E-11,1.28E-09,16.98866427
15229,6.414132813,0.140286458,21.35128023,1.51E-11,1.29E-09,16.98152174
23299,5.916117188,-1.090257813,21.30633558,1.55E-11,1.32E-09,16.95562934
2631,7.926570313,-1.992458333,21.28853747,1.56E-11,1.33E-09,16.94535869
39529,8.338925781,-1.948627604,21.28246864,1.57E-11,1.34E-09,16.94185435
43086,7.108277344,-1.134101563,21.26207619,1.59E-11,1.35E-09,16.93007071
2629,5.651804688,0.570520833,21.24121006,1.61E-11,1.36E-09,16.91800002
15232,4.743898438,-0.627934896,21.22705534,1.62E-11,1.37E-09,16.90980406
12557,8.40825,-2.125304688,21.20490733,1.64E-11,1.39E-09,16.89696726
7125,5.491601563,0.037705729,21.18337627,1.67E-11,1.40E-09,16.88447338
4403,8.3633125,-1.715658854,21.16858919,1.68E-11,1.41E-09,16.87588448
36833,4.873820313,-1.227283854,21.16615043,1.68E-11,1.41E-09,16.87446729
30575,4.692746094,0.080729167,21.11181258,1.74E-11,1.46E-09,16.84284285
8898,7.020441406,-1.643872396,21.04514751,1.81E-11,1.51E-09,16.80391734
14328,6.853746094,-1.175,21.03823419,1.82E-11,1.52E-09,16.79987266
9834,5.863832031,-2.275729167,21.02387071,1.83E-11,1.53E-09,16.79146439
25986,6.417847656,-0.495690104,21.00773078,1.85E-11,1.54E-09,16.78200841
4387,4.794113281,0.372361979,20.99452632,1.87E-11,1.55E-09,16.77426611
33194,6.402289063,-0.958770833,20.97981148,1.88E-11,1.56E-09,16.76563171
22425,7.447542969,-0.873934896,20.97111079,1.89E-11,1.56E-09,16.76052306
8911,5.209769531,-0.3453125,20.95269796,1.92E-11,1.58E-09,16.74970397
22385,7.252851563,-0.785335938,20.9421646,1.93E-11,1.58E-09,16.74350989
20625,8.874484375,-2.306486979,20.94116445,1.93E-11,1.58E-09,16.74292158
1696,8.034722656,-1.979161458,20.92948874,1.94E-11,1.59E-09,16.73605124
3527,4.210027344,-0.004091146,20.87261088,2.01E-11,1.64E-09,16.70252038
16994,5.442246094,-0.436851563,20.86926719,2.01E-11,1.65E-09,16.70054598
3501,5.956640625,-0.773484375,20.85282813,2.04E-11,1.66E-09,16.69083372
10707,6.562839844,-1.797101563,20.80256632,2.10E-11,1.71E-09,16.66108504
18793,4.995628906,-0.578677083,20.79879358,2.10E-11,1.71E-09,16.65884877
19729,5.730238281,0.013403646,20.78187607,2.13E-11,1.72E-09,16.64881538
43095,6.030496094,-1.425111979,20.76232805,2.15E-11,1.74E-09,16.6372104
14335,8.9934375,-2.916765625,20.66842993,2.28E-11,1.84E-09,16.58129386
16988,6.8380625,-0.581942708,20.65954938,2.29E-11,1.85E-09,16.57599065
6233,8.306796875,-2.436919271,20.64202514,2.32E-11,1.86E-09,16.56551811
32298,5.812425781,-1.058708333,20.60899508,2.36E-11,1.90E-09,16.545752
17940,5.731746094,-1.189046875,20.60435316,2.37E-11,1.90E-09,16.54297129
38595,5.479023438,-0.857643229,20.54929049,2.45E-11,1.96E-09,16.50993241
2625,6.42090625,-0.713229167,20.51671853,2.50E-11,2.00E-09,16.49034156
3547,7.111492188,-1.371143229,20.49708143,2.53E-11,2.02E-09,16.47851366
1738,6.9264375,-0.482789063,20.49419393,2.54E-11,2.02E-09,16.47677337
11635,7.320824219,-1.180861979,20.46593707,2.58E-11,2.05E-09,16.45972851
36789,6.813695313,-0.204713542,20.46094502,2.59E-11,2.05E-09,16.4567145
16995,4.74928125,-0.534195313,20.45240476,2.60E-11,2.06E-09,16.4515563
18800,5.849242188,-1.745705729,20.43373348,2.63E-11,2.08E-09,16.44027067
3533,8.772132813,-2.976346354,20.42589211,2.65E-11,2.09E-09,16.4355276
12529,6.748710938,-0.454359375,20.39552569,2.70E-11,2.12E-09,16.41714034
14314,3.697617188,-0.57759375,20.3820326,2.72E-11,2.14E-09,16.40896024
29600,6.641,-1.768403646,20.37493428,2.73E-11,2.14E-09,16.40465449
23339,6.728625,-1.285742188,20.35197252,2.77E-11,2.17E-09,16.39071466
36831,5.205390625,-0.419643229,20.34944342,2.78E-11,2.17E-09,16.38917819
15195,9.50825,-1.977825521,20.33568734,2.80E-11,2.18E-09,16.38081742
32299,6.58690625,-1.258098958,20.30405681,2.86E-11,2.22E-09,16.36156872
4430,6.8740625,-0.929669271,20.30015024,2.86E-11,2.22E-09,16.35918905
6237,7.0188125,-1.504052083,20.25649464,2.94E-11,2.28E-09,16.33256156
13439,6.362378906,-0.713453125,20.21072564,3.03E-11,2.34E-09,16.30457602
3496,6.345550781,-1.12771875,20.20441923,3.04E-11,2.35E-09,16.3007144
15200,4.626789063,-0.932979167,20.1963221,3.06E-11,2.36E-09,16.29575429
22440,7.162363281,-1.854260417,20.19046285,3.07E-11,2.36E-09,16.29216366
23336,6.8019375,-2.720898438,20.18128793,3.08E-11,2.37E-09,16.28653882
7998,7.276972656,-2.087010417,20.17950608,3.09E-11,2.37E-09,16.28544609
20627,7.2746875,-0.550611979,20.1490203,3.15E-11,2.41E-09,16.26673387
39495,5.440632813,-1.065502604,20.14695932,3.15E-11,2.41E-09,16.26546769
22431,5.45478125,0.338713542,20.13974586,3.17E-11,2.41E-09,16.26103493
37687,6.029226563,-0.984875,20.04139973,3.37E-11,2.56E-09,16.20042272
36798,4.718105469,-1.628122396,20.0380242,3.38E-11,2.57E-09,16.19833645
13394,6.303988281,-1.265799479,20.02159648,3.41E-11,2.59E-09,16.1881776
18828,8.71946875,-1.064877604,20.01298582,3.43E-11,2.60E-09,16.18284908
39526,8.15478125,-1.345778646,20.00121967,3.46E-11,2.61E-09,16.17556373
5295,8.401914063,-1.488338542,19.99659875,3.47E-11,2.61E-09,16.17270125
29590,7.676597656,-0.350309896,19.99330656,3.47E-11,2.62E-09,16.17066141
17901,6.303355469,-1.266947917,19.97832815,3.51E-11,2.64E-09,16.16137611
11605,5.261644531,-0.421567708,19.96019315,3.55E-11,2.66E-09,16.15012362
14330,4.62871875,-0.42115625,19.94281153,3.59E-11,2.69E-09,16.13932792
8896,5.259074219,0.210325521,19.91811053,3.64E-11,2.72E-09,16.12396817
1736,8.208914063,-2.068132813,19.88281807,3.73E-11,2.78E-09,16.10198559
39492,4.175164063,0.027158854,19.8720244,3.75E-11,2.80E-09,16.09525389
18788,8.315988281,-1.103125,19.86745215,3.76E-11,2.80E-09,16.09240109
12490,8.68165625,-0.759036458,19.86558057,3.77E-11,2.80E-09,16.09123314
15228,4.187425781,0.272382813,19.85121829,3.80E-11,2.82E-09,16.08226628
33226,6.576957031,-0.569989583,19.84282514,3.82E-11,2.83E-09,16.07702282
19696,5.134160156,-0.687570313,19.8379789,3.83E-11,2.83E-09,16.0739941
7994,7.670027344,-0.237007813,19.75517154,4.04E-11,2.98E-09,16.02211553
32290,6.588863281,-0.733380208,19.74094393,4.08E-11,3.00E-09,16.01317772
29630,8.501597656,-0.376356771,19.69561571,4.20E-11,3.09E-09,15.98465484
26888,4.837027344,-0.037278646,19.68757192,4.22E-11,3.10E-09,15.97958569
26039,7.56165625,-1.653979167,19.68155417,4.24E-11,3.10E-09,15.97579183
22428,5.217925781,0.302640625,19.67629397,4.25E-11,3.11E-09,15.97247452
15188,4.321960938,0.313669271,19.6681998,4.28E-11,3.12E-09,15.96736806
4435,6.836960938,-1.796278646,19.65147351,4.32E-11,3.15E-09,15.95680841
26033,6.630378906,-2.097807292,19.63819581,4.36E-11,3.17E-09,15.94841884
34125,5.596425781,-0.540177083,19.63726113,4.36E-11,3.17E-09,15.94782803
30531,7.6035625,-1.930830729,19.62006176,4.41E-11,3.20E-09,15.93695065
8947,8.839070313,-2.701346354,19.60670757,4.45E-11,3.22E-09,15.92849781
14293,7.632246094,-2.4009375,19.59091058,4.49E-11,3.25E-09,15.91849054
3494,4.427125,-0.407338542,19.57447339,4.54E-11,3.28E-09,15.90806823
31430,8.240066406,-0.424322917,19.54099737,4.64E-11,3.34E-09,15.88681227
10729,5.687261719,-0.878140625,19.539375,4.65E-11,3.34E-09,15.88578111
14315,5.992390625,-1.775794271,19.52181467,4.70E-11,3.37E-09,15.8746139
31394,6.796828125,-2.507640625,19.51044779,4.74E-11,3.39E-09,15.86737942
8913,7.736199219,-1.315434896,19.49488073,4.78E-11,3.42E-09,15.85746417
835,9.266367188,-1.499695313,19.48663936,4.81E-11,3.43E-09,15.8522114
19735,8.721402344,-1.915205729,19.4748142,4.85E-11,3.45E-09,15.84467017
5291,8.763414063,-1.194197917,19.47390835,4.85E-11,3.45E-09,15.84409227
5313,6.517660156,0.388104167,19.47245777,4.85E-11,3.45E-09,15.8431668
34088,7.461730469,-1.249916667,19.46612944,4.87E-11,3.46E-09,15.83912844
8895,5.584863281,-0.469171875,19.44378876,4.95E-11,3.50E-09,15.8248604
36797,4.829648438,-0.809648438,19.43998829,4.96E-11,3.50E-09,15.8224314
14318,6.742382813,-0.97065625,19.42932293,4.99E-11,3.52E-09,15.81561205
17937,6.548726563,-1.597716146,19.42121214,5.02E-11,3.53E-09,15.81042332
16128,9.176273438,-1.456421875,19.42057037,5.02E-11,3.53E-09,15.81001266
17941,6.31859375,-1.036005208,19.39516622,5.10E-11,3.58E-09,15.79374479
2620,7.4344375,-2.029010417,19.38691981,5.13E-11,3.60E-09,15.78845905
12516,7.400449219,-1.442257813,19.37634257,5.17E-11,3.62E-09,15.78167571
24200,7.468914063,-1.549971354,19.31174177,5.39E-11,3.77E-09,15.74015771
5334,6.495617188,-1.485239583,19.27793181,5.51E-11,3.85E-09,15.71836772
7091,7.893429688,-2.230700521,19.26233776,5.57E-11,3.88E-09,15.70830347
3529,5.452941406,-0.314809896,19.25563939,5.59E-11,3.89E-09,15.70397767
13425,7.459242188,-0.975671875,19.2446119,5.63E-11,3.91E-09,15.69685252
33235,5.949265625,-0.897419271,19.19688241,5.81E-11,4.03E-09,15.66596159
15236,6.420589844,-1.077510417,19.14035394,6.03E-11,4.18E-09,15.62926695
32330,6.495117188,-0.934125,19.13717767,6.05E-11,4.18E-09,15.6272016
39537,4.732050781,-0.541403646,19.10218199,6.19E-11,4.27E-09,15.60442106
36791,5.013023438,-0.2536875,19.06988314,6.32E-11,4.35E-09,15.58335552
32287,8.201835938,-2.062484375,19.06239131,6.35E-11,4.37E-09,15.57846374
789,5.929621094,-0.543416667,19.05078486,6.40E-11,4.39E-09,15.57088116
33192,5.271503906,-0.328609375,19.0500954,6.41E-11,4.39E-09,15.57043057
19686,5.217296875,-0.132916667,19.01546239,6.56E-11,4.49E-09,15.54777367
25134,6.511660156,-1.567333333,18.98780187,6.68E-11,4.56E-09,15.52964581
34128,7.522835938,-1.079778646,18.98198047,6.70E-11,4.57E-09,15.52582698
31437,5.643734375,-0.876192708,18.96099124,6.80E-11,4.63E-09,15.51204745
